Trial: 1, , , , , 
-0.051760546875,-0.00935234375,0.752958203125,-0.41057099236641226,0.034784732824427476,0.011297709923664133
-0.0449677734375,-0.00805859375,0.6558525390625001,-0.3728396946564886,0.0026870229007633396,-0.11175572519083966
-0.03815546875,-0.00680390625,0.5587078125,-0.32442137404580157,-0.020861068702290108,-0.12641221374045797
-0.0308744140625,-0.005441796875,0.46162167968749995,-0.26195725190839697,-0.03921832061068706,-0.2149618320610686
-0.0241109375,-0.0041382812500000005,0.3644671875,-0.2004091603053436,-0.05849160305343516,-0.2259541984732823
-0.017191210937499996,-0.003098437500000001,0.2675275390625,-0.14680000000000007,-0.08203969465648861,-0.158473282442748
-0.010847656249999997,-0.0017265625000000007,0.17021679687500002,-0.09746564885496191,-0.10436641221374053,-0.09038167938931288
-0.003488476562499997,-0.0002960937500000008,0.07306230468750001,-0.04874198473282451,-0.12944122137404587,-0.09923664122137396
0.0006787109375000033,0.00043945312499999914,0.007524414062500009,0.006335877862595323,-0.13557251908396953,-0.11022900763358766
0.0008544921875000034,0.0010839843749999992,0.007749023437500009,0.03931297709923655,-0.12030534351145046,-0.03053435114503806
0.0004443359375000033,0.0010156249999999992,0.007504882812500009,0.04114503816793883,-0.12061068702290086,-0.030229007633587653
5.371093750000333e-05,0.0009374999999999992,0.007553710937500009,0.007251908396946477,-0.13618320610687032,0.0436641221374047
0.00019042968750000334,0.0009179687499999992,0.008188476562500008,-0.050152671755725284,-0.1603053435114505,0.03755725190839707
0.00012207031250000333,0.001191406249999999,0.008452148437500008,-0.09137404580152685,-0.17770992366412228,-0.04335877862595408
5.371093750000333e-05,0.00041015624999999917,0.00837402343750001,-0.13015267175572534,-0.27297709923664126,-0.04763358778625944
-1.4648437499996669e-05,-9.765625000000832e-06,0.008159179687500009,-0.16557251908396964,-0.3676335877862597,-0.13099236641221362
-0.0006494140624999967,-0.00017578125000000083,0.008413085937500009,-0.2086259541984734,-0.38839694656488566,-0.131297709923664
-0.0011572265624999966,-0.0005078125000000009,0.009233398437500009,-0.25625954198473294,-0.4106870229007636,-0.10534351145038157
-0.0005615234374999967,-0.0006933593750000008,0.010639648437500008,-0.2727480916030536,-0.41770992366412235,-0.10167938931297696
-0.0003564453124999967,-0.00040039062500000084,0.010483398437500008,-0.26511450381679397,-0.4137404580152673,-0.10198473282442735
